5.8975	5.8975
5.9025	5.9025
5.9075	5.9075
5.9125	5.9125
5.9175	5.9175
5.9225	5.9225
5.9275	5.9275
5.9325	5.9325
5.9375	5.9375
5.9425	5.9425
5.9475	5.9475
5.9525	5.9525
5.9575	5.9575
5.9625	5.9625
5.9675	5.9675
5.9725	5.9725
5.9775	5.9775
5.9825	5.9825
5.9875	5.9875
5.9925	5.9925
5.9975	5.9975
6.0025	6.0025
6.0075	6.0075
6.0125	6.0125
6.0175	6.0175
6.0225	6.0225
6.0275	6.0275
6.0325	6.0325
6.0375	6.0375
6.0425	6.0425
6.0475	6.0475
6.0525	6.0525
6.0575	6.0575
6.0625	6.0625
6.0675	6.0675
6.0725	6.0725
6.0775	6.0775
6.0825	6.0825
6.0875	6.0875
6.0925	6.0925
6.0975	6.0975
6.1025	6.1025
6.1075	6.1075
6.1125	6.1125
6.1175	6.1175
6.1225	6.1225
6.1275	6.1275
6.1325	6.1325
6.1375	6.1375
6.1425	6.1425
6.1475	6.1475
6.1525	6.1525
6.1575	6.1575
6.1625	6.1625
6.1675	6.1675
6.1725	6.1725
6.1775	6.1775
6.1825	6.1825
6.1875	6.1875
6.1925	6.1925
6.1975	6.1975
6.2025	6.2025
6.2075	6.2075
6.2125	6.2125
6.2175	6.2175
6.2225	6.2225
6.2275	6.2275
6.2325	6.2325
6.2375	6.2375
6.2425	6.2425
6.2475	6.2475
6.2525	6.2525
6.2575	6.2575
6.2625	6.2625
6.2675	6.2675
6.2725	6.2725
6.2775	6.2775
6.2825	6.2825
6.2875	6.2875
6.2925	6.2925
6.2975	6.2975
6.3025	6.3025
6.3075	6.3075
6.3125	6.3125
6.3175	6.3175
6.3225	6.3225
6.3275	6.3275
6.3325	6.3325
6.3375	6.3375
6.3425	6.3425
6.3475	6.3475
6.3525	6.3525
6.3575	6.3575
6.3625	6.3625
6.3675	6.3675
6.3725	6.3725
6.3775	6.3775
6.3825	6.3825
6.3875	6.3875
6.3925	6.3925
6.3975	6.3975
6.4025	6.4025
6.4075	6.4075
6.4125	6.4125
6.4175	6.4175
6.4225	6.4225
6.4275	6.4275
6.4325	6.4325
6.4375	6.4375
6.4425	6.4425
6.4475	6.4475
6.4525	6.4525
6.4575	6.4575
6.4625	6.4625
6.4675	6.4675
6.4725	6.4725
6.4775	6.4775
6.4825	6.4825
6.4875	6.4875
6.4925	6.4925
